contract_product_name,contract_name,account_code,customer_regional_group,billing_country,stone_color_type,sku,application_code,application,application_vn,processing_code,processing_name,family,segment,created_date,fy_year,product_description,product_description_vn,length_cm,width_cm,height_cm,quantity,crates,m2,m3,ml,tons,sales_price,charge_unit,total_price_usd,price_m3,volume_m3,area_m2,specific_gravity,hs_coefficient
Absolute Basalt Tiles 60403 (34),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD7.1DOX1-0600400030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,,,Absolute Basalt Tiles  Surface flamed - waterjet finished and top edges chamfered,"BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",60.0,40.0,3.0,850.0,25.0,204.0,6.12,510.0,18.05,24.0,USD/M2,4896.0,800.0,0.0072,0.24,2.95,1.0
Absolute Basalt Copings 100303 (35),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000300030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,,,"Extreme Basalt Copings Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, 2 cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",100.0,30.0,3.0,70.0,2.0,21.0,0.63,70.0,1.86,14.4,USD/PC,1008.0,1600.0,0.009,0.3,2.95,1.0
Absolute Basalt Copings 100353 (30),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000350030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,,,"Extreme Basalt Copings  Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, hai cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm/45o",100.0,35.0,3.0,90.0,3.0,31.5,0.95,90.0,2.77,16.8,USD/PC,1512.0,1591.578947368421,0.0105,0.35,2.95,1.0
Absolute Basalt Border 60206 (48),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.2DOX0-0600200060,3.2,Border / Kerbs,Đá bó vỉa hè loại thẳng,DOX,Flamed Water,PALISADE,Premium,,,"Extreme Basalt Border  All sides flamed + water jet, all edges beveled 3/3mm","BAZAN ĐEN, Đá cây-Tất cả các mặt đốt xịt nước, vạt mép 3mm/45o.",60.0,20.0,6.0,480.0,10.0,57.6,3.46,288.0,10.21,6.48,USD/PC,3110.4,898.9595375722544,0.0072,0.12,2.95,1.0
Absolute Basalt Palisade 25258 (96),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-0250250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,Extreme Basalt Palisades   All sides flamed + water finish All edge bevel,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm",25.0,25.0,8.0,96.0,1.0,6.0,0.48,24.0,1.42,3.63,USD/PC,348.48,726.0000000000001,0.005,0.0625,2.95,1.0
Absolute Basalt Palisade 75258 (28),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-0750250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,Extreme Basalt Palisades   All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",75.0,25.0,8.0,252.0,9.0,47.25,3.78,189.0,11.15,10.88,USD/PC,2741.76,725.3333333333335,0.015,0.1875,2.95,1.0
Absolute Basalt Palisade 100258 (20),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-1000250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,Extreme Basalt Palisades All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,25.0,8.0,140.0,7.0,35.0,2.8,140.0,8.26,15.2,USD/PC,2128.0,760.0,0.02,0.25,2.95,1.0
Absolute Basalt Palisade 125258 (18),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-1250250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,Extreme Basalt Palisades All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",125.0,25.0,8.0,72.0,4.0,22.5,1.8,90.0,5.31,19.88,USD/PC,1431.36,795.1999999999999,0.025,0.3125,2.95,1.0
Absolute Basalt Palisade 200258 (12),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-2000250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,,,"Absolute Basalt Palisade  All sides flamed, waterjet finished and all edges beveled","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 3-5mm.",200.0,25.0,8.0,12.0,1.0,6.0,0.48,24.0,1.42,34.8,USD/PC,417.6,870.0000000000001,0.04,0.5,2.95,1.0
Absolute Basalt Stair 1003515 (8),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Common,,,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,56.0,7.0,19.6,2.94,56.0,8.67,38.1,USD/PC,2133.6,725.7142857142857,0.0525,0.35,2.95,1.0
Absolute Basalt Stair 1203515 (8),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-1200350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Common,,,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",120.0,35.0,15.0,24.0,3.0,10.08,1.51,28.8,4.45,45.68,USD/PC,1096.32,726.0397350993377,0.063,0.42,2.95,1.0
Absolute Basalt Stair 1503515 (6),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-1500350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Common,,,"Absolute Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",150.0,35.0,15.0,30.0,5.0,15.75,2.36,45.0,6.96,59.85,USD/PC,1795.5,760.8050847457628,0.07875,0.525,2.95,1.0
Absolute Basalt Palisade 50258 (48),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-0500250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,"Absolute Basalt Palisade  All sides flamed, waterjet finished and all edges beveled","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",50.0,25.0,8.0,240.0,5.0,30.0,2.4,120.0,7.08,7.25,USD/PC,1740.0,725.0,0.01,0.125,2.95,1.0
Absolute Basalt Tiles 60603 (34),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD7.1DOX1-0600600030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,,,"Absolute Basalt Tiles Top flamed and water jet finished, other sides sawn, beveled 3mm","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm.",60.0,60.0,3.0,542.0,16.0,195.12,5.85,325.2,17.26,30.5,USD/M2,5951.16,1017.2923076923078,0.0108,0.36,2.95,1.0
Absolute Basalt Cubic 14126,18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD1.1DOX1-0140120060,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,,,"Absolute Black Basalt Cubic Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",14.0,12.0,6.0,1664.0,9.0,27.96,1.68,232.96,4.96,40.0,USD/M2,1118.21,665.6011904761905,0.001008,0.0168,2.95,1.0
Absolute Basalt Cubic 18126,18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD1.1DOX1-0180120060,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,,,"Absolute Black Basalt Cubic Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",18.0,12.0,6.0,1664.0,9.0,35.94,2.16,299.52,6.37,40.0,USD/M2,1437.7,665.6018518518518,0.001296,0.0216,2.95,1.0
Absolute Basalt Cubic 22126,18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD1.1DOX1-0220120060,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,,,"Absolute Black Basalt Cubic Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",22.0,12.0,6.0,1664.0,9.0,43.93,2.64,366.08,7.79,40.0,USD/M2,1757.18,665.5984848484849,0.001584,0.0264,2.95,1.0
Absolute Basalt Copings 100304 (25),18/A-X399/19,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000300040,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Premium,,,"Extreme Basalt Copings  Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, hai cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",100.0,30.0,4.0,100.0,4.0,30.0,1.2,100.0,3.54,13.72,USD/PC,1372.0,1143.3333333333335,0.012,0.3,2.95,1.0
Absolute Basalt Risers 120353 (25),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX4-1200350030,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,,,"Extreme Basalt Risers Top flamed, water jet finished, 1 long side honed with 2 edges beveled 3/3mm","BAZAN ĐEN, Ốp bậc thang-Mặt đốt xịt nước, 1 cạnh dài hon, mép trên và dưới của cạnh hon vạt 3mm/45o",120.0,35.0,3.0,75.0,3.0,31.5,0.95,90.0,2.77,17.6,USD/PC,1320.0,1389.4736842105265,0.0126,0.42,2.95,1.0
Absolute Basalt Risers 150353 (22),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX4-1500350030,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Super premium,,,"Extreme Basalt Risers Top flamed, water jet finished, 1 long side honed with 2 edges beveled 3/3mm","BAZAN ĐEN, Ốp bậc thang-Mặt đốt xịt nước, 1 cạnh dài hon, mép trên và dưới của cạnh hon vạt 3mm/45o",150.0,35.0,3.0,44.0,2.0,23.1,0.69,66.0,2.04,26.2,USD/PC,1152.8,1670.7246376811595,0.01575,0.525,2.95,1.0
Absolute Basalt Risers 200353 (20),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX4-2000350030,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Super premium,,,"Extreme Basalt Risers Top flamed, water jet finished, 1 long side honed with 2 edges beveled 3/3mm","BAZAN ĐEN, Ốp bậc thang-Mặt đốt xịt nước, 1 cạnh dài hon, mép trên và dưới của cạnh hon vạt 3mm/45o",200.0,35.0,3.0,15.0,1.0,10.5,0.32,30.0,0.94,42.0,USD/PC,630.0,1968.75,0.021,0.7,2.95,1.0
Absolute Basalt Copings 100303 (35),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000300030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,,,"Extreme Basalt Copings Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, 2 cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",100.0,30.0,3.0,70.0,2.0,21.0,0.63,70.0,1.86,14.4,USD/PC,1008.0,1600.0,0.009,0.3,2.95,1.0
Absolute Basalt Copings 100353 (30),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000350030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,,,"Extreme Basalt Copings  Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, hai cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm/45o",100.0,35.0,3.0,90.0,3.0,31.5,0.95,90.0,2.77,16.8,USD/PC,1512.0,1591.578947368421,0.0105,0.35,2.95,1.0
Absolute Basalt Copings 100254 (25),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000250040,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Premium,,,"Extreme Basalt Covering Top flamed + water jet, 2 Long sides honed with 2 drain drop, 4 long edges beveled 3/3mm.","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, hai cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài, rãnh kích thước 0.5 x 0.5cm, cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm/45o",100.0,25.0,4.0,50.0,2.0,12.5,0.5,50.0,1.48,11.43,USD/PC,571.5,1143.0,0.01,0.25,2.95,1.0
Absolute Basalt Border 60206 (48),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.2DOX0-0600200060,3.2,Border / Kerbs,Đá bó vỉa hè loại thẳng,DOX,Flamed Water,PALISADE,Premium,,,"Extreme Basalt Border  All sides flamed + water jet, all edges beveled 3/3mm","BAZAN ĐEN, Đá cây-Tất cả các mặt đốt xịt nước, vạt mép 3mm/45o.",60.0,20.0,6.0,336.0,7.0,40.32,2.42,201.6,7.14,6.48,USD/PC,2177.28,899.7024793388431,0.0072,0.12,2.95,1.0
Absolute Basalt Poolcovers 100306 (20),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD6.1DOX5-1000300060,6.1,Pool surrounding,Đá ghép hồ bơi,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Premium,,,"Extreme Basalt Poolcover Top flamed+ WJ. 2 long side honed, the 2 long edge with a radius 0.5cm and the 2 long edge from bottom beveled 3/3mm","BAZAN ĐEN, Đá bo hồ bơi-Mặt đốt, xịt nước, 2 cạnh dài trên hone, bo tròn 0.5 cm, hai cạnh dài dưới vạt mép 3/3mm",100.0,30.0,6.0,60.0,3.0,18.0,1.08,60.0,3.19,21.6,USD/PC,1296.0,1200.0,0.018,0.3,2.95,1.0
Absolute Basalt Palisade 75258 (28),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-0750250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,Extreme Basalt Palisades   All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",75.0,25.0,8.0,280.0,10.0,52.5,4.2,210.0,12.39,10.88,USD/PC,3046.4,725.3333333333334,0.015,0.1875,2.95,1.0
Absolute Basalt Palisade 100258 (20),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-1000250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,Extreme Basalt Palisades All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,25.0,8.0,364.0,18.0,91.0,7.28,364.0,21.48,15.2,USD/PC,5532.8,760.0,0.02,0.25,2.95,1.0
Absolute Basalt Palisade 125258 (18),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-1250250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,Extreme Basalt Palisades All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",125.0,25.0,8.0,72.0,4.0,22.5,1.8,90.0,5.31,19.88,USD/PC,1431.36,795.1999999999999,0.025,0.3125,2.95,1.0
Absolute Basalt Palisade 150258 (14),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-1500250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,,,"Absolute Basalt Palisade  All sides flamed, waterjet finished and all edges beveled","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",150.0,25.0,8.0,48.0,3.0,18.0,1.44,72.0,4.25,24.9,USD/PC,1195.2,830.0000000000001,0.03,0.375,2.95,1.0
Absolute Basalt Palisade 200258 (12),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-2000250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,,,"Absolute Basalt Palisade  All sides flamed, waterjet finished and all edges beveled","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 3-5mm.",200.0,25.0,8.0,12.0,1.0,6.0,0.48,24.0,1.42,34.8,USD/PC,417.6,870.0000000000001,0.04,0.5,2.95,1.0
Absolute Basalt Stair 503515 (10),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-0500350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Common,,,"Absolute Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",50.0,35.0,15.0,20.0,2.0,3.5,0.53,10.0,1.56,17.59,USD/PC,351.8,663.7735849056604,0.02625,0.175,2.95,1.0
Absolute Basalt Stair 1003515 (8),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Common,,,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,56.0,7.0,19.6,2.94,56.0,8.67,38.1,USD/PC,2133.6,725.7142857142857,0.0525,0.35,2.95,1.0
Absolute Basalt Stair 1203515 (8),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-1200350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Common,,,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",120.0,35.0,15.0,104.0,13.0,43.68,6.55,124.8,19.32,45.68,USD/PC,4750.72,725.3007633587787,0.063,0.42,2.95,1.0
Absolute Basalt Copings 100304 (25),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000300040,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Premium,,,"Extreme Basalt Copings  Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, hai cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",100.0,30.0,4.0,150.0,6.0,45.0,1.8,150.0,5.31,13.72,USD/PC,2058.0,1143.3333333333333,0.012,0.3,2.95,1.0
Absolute Basalt Palisade 50258 (48),17/A-X399/19,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-0500250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Common,,,"Absolute Basalt Palisade  All sides flamed, waterjet finished and all edges beveled","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",50.0,25.0,8.0,288.0,6.0,36.0,2.88,144.0,8.5,7.25,USD/PC,2088.0,725.0,0.01,0.125,2.95,1.0
Black Basalt Tiles 60304 (50),02/A-X9.1/25,X9.1,Nhóm đầu 9,Mauritius,BX,BX7.2DOX3-0600300040,7.2,Tile / Paver,"Đá lát, cắt quy cách",DOX,Flamed Water,Interior_Tiles,Premium,,,"Black Basalt Tiles 
Top face flamed, 4 sides split, bottom sawn","BAZAN XÁM , Đá lát-Mặt đốt chải, cạnh chẻ, đáy cưa, vạt mép 3mm.",60.0,30.0,4.0,1500.0,30.0,270.0,10.8,900.0,27.7,5.93,USD/PC,8895.0,823.6111111111111,0.0072,0.18,2.7,0.95
Absolute Basalt Slab 150703,09/A-X399/25 ( PO 22 008),X39,Nhóm đầu 3,France,BD,BD9.1DOX0-1500700030,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,,,Absolute Basalt Slabs - Top flamed and water jet finished,"BAZAN ĐEN, Đá tấm-Đốt xịt nước",150.0,70.0,3.0,9.0,1.0,9.45,0.28,13.5,0.83,52.0,USD/M2,491.4,1754.9999999999998,0.0315,1.05,2.95,1.0
Absolute Basalt Slab 160703,09/A-X399/25 ( PO 22 008),X39,Nhóm đầu 3,France,BD,BD9.1DOX0-1600700030,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,,,Absolute Basalt Slabs - Surface flamed waterjet brushed,"BAZAN ĐEN, Đá tấm-Mặt đốt xịt nước",160.0,70.0,3.0,9.0,1.0,10.08,0.3,14.4,0.89,52.0,USD/M2,524.16,1747.2,0.0336,1.12,2.95,1.0
Absolute Basalt Slab 150603 (20),09/A-X399/25 ( PO 22 008),X39,Nhóm đầu 3,France,BD,BD9.1DOX0-1500600030,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,,,Absolute Basalt Slabs - Top flamed and water jet finished,"BAZAN ĐEN, Đá tấm-Đốt xịt nước",150.0,60.0,3.0,1.0,1.0,0.9,0.03,1.5,0.09,52.0,USD/M2,46.8,1560.0,0.027,0.9,2.95,1.0
Black Basalt Kerbs 902812,02-X09-25,X09,Nhóm đầu 0,Denmark,BX,BX3.1CLO0-0900280120,3.1,Palisades,Đá cây,CLO,Sawn then Cleaved,PALISADE,Common,,,Black Basalt Kerbs Split/ pineappled,"BAZAN XÁM, Đá cây-6 mặt cưa lột tay tự nhiên, không có vết cưa, hạn chế tối đa vết nêm",90.0,28.0,12.0,95.0,1.0,23.94,2.87,85.5,7.75,19.03,USD/ML,1627.07,566.9233449477351,0.03024,0.252,2.7,1.0
Black Basalt Kerbs 1102812,02-X09-25,X09,Nhóm đầu 0,Denmark,BX,BX3.1CLO0-1100280120,3.1,Palisades,Đá cây,CLO,Sawn then Cleaved,PALISADE,Common,,,Black Basalt Kerbs Split/ pineappled,"BAZAN XÁM, Đá cây-6 mặt cưa lột tay tự nhiên, không có vết cưa, hạn chế tối đa vết nêm",110.0,28.0,12.0,95.0,1.0,29.26,3.51,104.5,9.48,19.03,USD/ML,1988.64,566.5641025641027,0.03696,0.308,2.7,1.0
Black Basalt Kerbs 1002812,02-X09-25,X09,Nhóm đầu 0,Denmark,BX,BX3CLO0-1000280120,,Unknown,Không xác định,CLO,Sawn then Cleaved,PALISADE,Common,,,Black Basalt Kerbs Split/ pineappled,"BAZAN XÁM, Đá cây-6 mặt cưa lột tay tự nhiên, không có vết cưa, hạn chế tối đa vết nêm",100.0,28.0,12.0,114.0,1.0,31.92,3.83,114.0,10.34,19.03,USD/ML,2169.42,566.4281984334203,0.0336,0.28,2.7,1.0
Black Basalt Cubic 994.5 (1000),20/N-X598/22,X59,Nhóm đầu 5,Japan,BX,BX1.1CTA0-0090090045,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Common,,,"Black Basalt Cubes 
All sides natural split","BAZAN XÁM, Cubic-Chẻ tay tự nhiên",9.0,9.0,4.5,6000.0,6.0,48.6,2.19,540.0,5.91,0.2,USD/PC,1200.0,547.945205479452,0.0003645,0.0081,2.7,1.0
Absolute Basalt Cubic 999 (500),20/N-X598/22,X59,Nhóm đầu 5,Japan,BD,BD1.1DOX3-0090090090,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,,,"Absolute Basalt Cubic Top Face - Flamed, 4 side Naturel faces (Not Cut), Under face machine Cut","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh chẻ tay tự nhiên, đáy cưa.",9.0,9.0,9.0,500.0,1.0,4.05,0.36,45.0,0.96,0.48,USD/PC,240.0,666.6666666666667,0.000729,0.0081,2.95,0.9
Absolute Basalt Cubic 1999 (250),20/N-X598/22,X59,Nhóm đầu 5,Japan,BD,BD1.1DOX3-0190090090,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,,,"Absolute Basalt Cubic Top Face - Flamed, 4 side Naturel faces (Not Cut), Under face machine Cut","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh chẻ tay tự nhiên, đáy cưa.",19.0,9.0,9.0,250.0,1.0,4.28,0.38,47.5,1.01,1.05,USD/PC,262.5,690.7894736842105,0.001539,0.0171,2.95,0.9
Absolute Basalt Cubic 994.5 (1000),20/N-X598/22,X59,Nhóm đầu 5,Japan,BD,BD1.1DOX3-0090090045,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Premium,,,"Absolute Basalt Cubic Top Face - Flamed, 4 side Naturel faces (Not Cut), Under face machine Cut","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh chẻ tay tự nhiên, đáy cưa.",9.0,9.0,4.5,1000.0,1.0,8.1,0.36,90.0,0.96,0.3,USD/PC,300.0,833.3333333333334,0.0003645,0.0081,2.95,0.9
